"","date_coll","date_frag","col_num","frag_letter","col_frag_num","tile_num","tile_position","stand_beetag","peg_beetag","exp_beetag","exp_num","exp_subrun","beetag_exprun","exp_startdate","N_species","N_dose","temp","food","sym_state","treat_ID","N_species_dose","PES_day","PES_value"
"2116","06_29_22","06_30_22",182,"J","182J",125,1,"Y12","B67","Y12B67",1,"B","Y12B67_exp1B","7_17_22","A",5,30,"S","S","A_5_30_S_S","A_5",2,4
"2117","06_29_22","06_30_22",182,"J","182J",125,1,"Y12","B67","Y12B67",1,"B","Y12B67_exp1B","7_17_22","A",5,30,"S","S","A_5_30_S_S","A_5",6,4
"2118","06_29_22","06_30_22",182,"J","182J",125,1,"Y12","B67","Y12B67",1,"B","Y12B67_exp1B","7_17_22","A",5,30,"S","S","A_5_30_S_S","A_5",10,3
"2119","06_29_22","07_07_22",222,"G","222G",145,9,"G38","Y38","G38Y38",2,"A","G38Y38_exp2A","8_4_22","A",5,30,"S","S","A_5_30_S_S","A_5",2,2
"2120","06_29_22","07_07_22",222,"G","222G",145,9,"G38","Y38","G38Y38",2,"A","G38Y38_exp2A","8_4_22","A",5,30,"S","S","A_5_30_S_S","A_5",6,4
"2121","06_29_22","07_07_22",222,"G","222G",145,9,"G38","Y38","G38Y38",2,"A","G38Y38_exp2A","8_4_22","A",5,30,"S","S","A_5_30_S_S","A_5",10,3
"2122","06_29_22","07_01_22",198,"H","198H",133,16,"G35","Y23","G35Y23",2,"A","G35Y23_exp2A","8_4_22","A",5,30,"F","S","A_5_30_F_S","A_5",2,4
"2123","06_29_22","07_01_22",198,"H","198H",133,16,"G35","Y23","G35Y23",2,"A","G35Y23_exp2A","8_4_22","A",5,30,"F","S","A_5_30_F_S","A_5",6,4
"2124","06_29_22","07_01_22",198,"H","198H",133,16,"G35","Y23","G35Y23",2,"A","G35Y23_exp2A","8_4_22","A",5,30,"F","S","A_5_30_F_S","A_5",10,3
"2125","06_29_22","07_05_22",213,"D","213D",142,3,"G29","Y71","G29Y71",2,"B","G29Y71_exp2B","8_9_22","A",5,30,"F","A","A_5_30_F_A","A_5",2,2
"2126","06_29_22","07_05_22",213,"D","213D",142,3,"G29","Y71","G29Y71",2,"B","G29Y71_exp2B","8_9_22","A",5,30,"F","A","A_5_30_F_A","A_5",6,4
"2127","06_29_22","07_05_22",213,"D","213D",142,3,"G29","Y71","G29Y71",2,"B","G29Y71_exp2B","8_9_22","A",5,30,"F","A","A_5_30_F_A","A_5",10,3
"2128","06_29_22","06_30_22",196,"J","196J",132,3,"G29","Y72","G29Y72",2,"B","G29Y72_exp2B","8_9_22","A",5,30,"F","S","A_5_30_F_S","A_5",2,2
"2129","06_29_22","06_30_22",196,"J","196J",132,3,"G29","Y72","G29Y72",2,"B","G29Y72_exp2B","8_9_22","A",5,30,"F","S","A_5_30_F_S","A_5",6,4
"2130","06_29_22","06_30_22",196,"J","196J",132,3,"G29","Y72","G29Y72",2,"B","G29Y72_exp2B","8_9_22","A",5,30,"F","S","A_5_30_F_S","A_5",10,3
"2131","08_01_22","8_05_22",248,"E","248E",170,10,"W8","O38","W8O38",3,"B","W8O38_exp3B","08_25_22","A",5,30,"F","S","A_5_30_F_S","A_5",2,1
"2132","08_01_22","8_05_22",248,"E","248E",170,10,"W8","O38","W8O38",3,"B","W8O38_exp3B","08_25_22","A",5,30,"F","S","A_5_30_F_S","A_5",6,4
"2133","08_01_22","8_05_22",248,"E","248E",170,10,"W8","O38","W8O38",3,"B","W8O38_exp3B","08_25_22","A",5,30,"F","S","A_5_30_F_S","A_5",10,3
"2134","08_01_22","8_05_22",252,"AG","252AG",175,2,"W8","O39","W8O39",3,"B","W8O39_exp3B","08_25_22","A",5,30,"F","S","A_5_30_F_S","A_5",2,1
"2135","08_01_22","8_05_22",252,"AG","252AG",175,2,"W8","O39","W8O39",3,"B","W8O39_exp3B","08_25_22","A",5,30,"F","S","A_5_30_F_S","A_5",6,4
"2136","08_01_22","8_05_22",252,"AG","252AG",175,2,"W8","O39","W8O39",3,"B","W8O39_exp3B","08_25_22","A",5,30,"F","S","A_5_30_F_S","A_5",10,3
"2137","06_22_22","06_24_22",158,"B","158B",109,6,"Y21","B9940","Y21B9940",1,"A","Y21B9940_exp1A","7_15_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",2,2
"2138","06_22_22","06_24_22",158,"B","158B",109,6,"Y21","B9940","Y21B9940",1,"A","Y21B9940_exp1A","7_15_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",6,4
"2139","06_22_22","06_24_22",158,"B","158B",109,6,"Y21","B9940","Y21B9940",1,"A","Y21B9940_exp1A","7_15_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",10,3
"2140","06_29_22","07_07_22",233,"B","233B",151,6,"Y23","B1927","Y23B1927",2,"A","Y23B1927_exp2A","8_4_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",2,3
"2141","06_29_22","07_07_22",233,"B","233B",151,6,"Y23","B1927","Y23B1927",2,"A","Y23B1927_exp2A","8_4_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",6,4
"2142","06_29_22","07_07_22",233,"B","233B",151,6,"Y23","B1927","Y23B1927",2,"A","Y23B1927_exp2A","8_4_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",10,3
"2143","06_29_22","06_30_22",185,"C","185C",127,2,"Y10","B54","Y10B54",2,"B","Y10B54_exp2B","8_9_22","A",7.5,20,"F","S","A_7.5_20_F_S","A_7.5",2,1
"2144","06_29_22","06_30_22",185,"C","185C",127,2,"Y10","B54","Y10B54",2,"B","Y10B54_exp2B","8_9_22","A",7.5,20,"F","S","A_7.5_20_F_S","A_7.5",6,4
"2145","06_29_22","06_30_22",185,"C","185C",127,2,"Y10","B54","Y10B54",2,"B","Y10B54_exp2B","8_9_22","A",7.5,20,"F","S","A_7.5_20_F_S","A_7.5",10,3
"2146","06_29_22","07_07_22",234,"C","234C",152,12,"Y21","B5431","Y21B5431",2,"B","Y21B5431_exp2B","8_9_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",2,3
"2147","06_29_22","07_07_22",234,"C","234C",152,12,"Y21","B5431","Y21B5431",2,"B","Y21B5431_exp2B","8_9_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",6,4
"2148","06_29_22","07_07_22",234,"C","234C",152,12,"Y21","B5431","Y21B5431",2,"B","Y21B5431_exp2B","8_9_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",10,3
"2149","08_01_22","8_05_22",247,"A","247A",169,13,"W13","O57","W13O57",3,"B","W13O57_exp3B","08_25_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",2,3
"2150","08_01_22","8_05_22",247,"A","247A",169,13,"W13","O57","W13O57",3,"B","W13O57_exp3B","08_25_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",6,4
"2151","08_01_22","8_05_22",247,"A","247A",169,13,"W13","O57","W13O57",3,"B","W13O57_exp3B","08_25_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",10,3
"2152","06_22_22","06_24_22",147,"F","147F",100,12,"B27","G56","B27G56",1,"A","B27G56_exp1A","7_15_22","N",0,30,"F","S","N_0_30_F_S","N_0",2,3
"2153","06_22_22","06_24_22",147,"F","147F",100,12,"B27","G56","B27G56",1,"A","B27G56_exp1A","7_15_22","N",0,30,"F","S","N_0_30_F_S","N_0",6,4
"2154","06_22_22","06_24_22",147,"F","147F",100,12,"B27","G56","B27G56",1,"A","B27G56_exp1A","7_15_22","N",0,30,"F","S","N_0_30_F_S","N_0",10,3
"2155","06_22_22","06_25_22",166,"D","166D",112,14,"B23","G33","B23G33",1,"B","B23G33_exp1B","7_17_22","N",0,20,"S","A","N_0_20_S_A","N_0",2,3
"2156","06_22_22","06_25_22",166,"D","166D",112,14,"B23","G33","B23G33",1,"B","B23G33_exp1B","7_17_22","N",0,20,"S","A","N_0_20_S_A","N_0",6,4
"2157","06_22_22","06_25_22",166,"D","166D",112,14,"B23","G33","B23G33",1,"B","B23G33_exp1B","7_17_22","N",0,20,"S","A","N_0_20_S_A","N_0",10,3
"2158","06_29_22","06_30_22",174,"F","174F",121,6,"B31","G79","B31G79",2,"B","B31G79_exp2B","8_9_22","N",0,30,"F","S","N_0_30_F_S","N_0",2,2
"2159","06_29_22","06_30_22",174,"F","174F",121,6,"B31","G79","B31G79",2,"B","B31G79_exp2B","8_9_22","N",0,30,"F","S","N_0_30_F_S","N_0",6,4
"2160","06_29_22","06_30_22",174,"F","174F",121,6,"B31","G79","B31G79",2,"B","B31G79_exp2B","8_9_22","N",0,30,"F","S","N_0_30_F_S","N_0",10,3
"2161","06_29_22","07_01_22",202,"D","202D",135,15,"B14","G20","B14G20",2,"B","B14G20_exp2B","8_9_22","N",0,20,"F","S","N_0_20_F_S","N_0",2,3
"2162","06_29_22","07_01_22",202,"D","202D",135,15,"B14","G20","B14G20",2,"B","B14G20_exp2B","8_9_22","N",0,20,"F","S","N_0_20_F_S","N_0",6,4
"2163","06_29_22","07_01_22",202,"D","202D",135,15,"B14","G20","B14G20",2,"B","B14G20_exp2B","8_9_22","N",0,20,"F","S","N_0_20_F_S","N_0",10,3
"2164","06_22_22","06_24_22",147,"A","147A",100,7,"G29","Y73","G29Y73",1,"A","G29Y73_exp1A","7_15_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",2,1
"2165","06_22_22","06_24_22",147,"A","147A",100,7,"G29","Y73","G29Y73",1,"A","G29Y73_exp1A","7_15_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",6,4
"2166","06_22_22","06_24_22",147,"A","147A",100,7,"G29","Y73","G29Y73",1,"A","G29Y73_exp1A","7_15_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",10,3
"2167","06_22_22","06_25_22",162,"G","162G",111,3,"G25","Y45","G25Y45",1,"A","G25Y45_exp1A","7_15_22","N",1.5,30,"S","A","N_1.5_30_S_A","N_1.5",2,1
"2168","06_22_22","06_25_22",162,"G","162G",111,3,"G25","Y45","G25Y45",1,"A","G25Y45_exp1A","7_15_22","N",1.5,30,"S","A","N_1.5_30_S_A","N_1.5",6,4
"2169","06_22_22","06_25_22",162,"G","162G",111,3,"G25","Y45","G25Y45",1,"A","G25Y45_exp1A","7_15_22","N",1.5,30,"S","A","N_1.5_30_S_A","N_1.5",10,3
"2170","06_22_22","06_24_22",155,"A","155A",106,4,"G25","Y48","G25Y48",1,"A","G25Y48_exp1A","7_15_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",2,4
"2171","06_22_22","06_24_22",155,"A","155A",106,4,"G25","Y48","G25Y48",1,"A","G25Y48_exp1A","7_15_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",6,4
"2172","06_22_22","06_24_22",155,"A","155A",106,4,"G25","Y48","G25Y48",1,"A","G25Y48_exp1A","7_15_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",10,3
"2173","06_22_22","06_24_22",150,"F","150F",101,11,"G28","Y63","G28Y63",1,"A","G28Y63_exp1A","7_15_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",2,3
"2174","06_22_22","06_24_22",150,"F","150F",101,11,"G28","Y63","G28Y63",1,"A","G28Y63_exp1A","7_15_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",6,4
"2175","06_22_22","06_24_22",150,"F","150F",101,11,"G28","Y63","G28Y63",1,"A","G28Y63_exp1A","7_15_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",10,3
"2176","06_22_22","06_23_22",142,"I","142I",97,9,"G28","Y64","G28Y64",1,"A","G28Y64_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",2,2
"2177","06_22_22","06_23_22",142,"I","142I",97,9,"G28","Y64","G28Y64",1,"A","G28Y64_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",6,4
"2178","06_22_22","06_23_22",142,"I","142I",97,9,"G28","Y64","G28Y64",1,"A","G28Y64_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",10,3
"2179","06_22_22","06_24_22",153,"R","153R",105,6,"G28","Y67","G28Y67",1,"A","G28Y67_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",2,2
"2180","06_22_22","06_24_22",153,"R","153R",105,6,"G28","Y67","G28Y67",1,"A","G28Y67_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",6,4
"2181","06_22_22","06_24_22",153,"R","153R",105,6,"G28","Y67","G28Y67",1,"A","G28Y67_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",10,3
"2182","06_22_22","06_24_22",161,"D","161D",110,11,"G23","Y2129","G23Y2129",1,"B","G23Y2129_exp1B","7_17_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",2,2
"2183","06_22_22","06_24_22",161,"D","161D",110,11,"G23","Y2129","G23Y2129",1,"B","G23Y2129_exp1B","7_17_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",6,4
"2184","06_22_22","06_24_22",161,"D","161D",110,11,"G23","Y2129","G23Y2129",1,"B","G23Y2129_exp1B","7_17_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",10,3
"2185","06_29_22","07_01_22",203,"B","203B",136,1,"G24","Y41","G24Y41",2,"A","G24Y41_exp2A","8_4_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",2,3
"2186","06_29_22","07_01_22",203,"B","203B",136,1,"G24","Y41","G24Y41",2,"A","G24Y41_exp2A","8_4_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",6,4
"2187","06_29_22","07_01_22",203,"B","203B",136,1,"G24","Y41","G24Y41",2,"A","G24Y41_exp2A","8_4_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",10,3
"2188","06_29_22","07_07_22",225,"N","225N",147,9,"G28","Y67","G28Y67",2,"B","G28Y67_exp2B","8_9_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",2,3
"2189","06_29_22","07_07_22",225,"N","225N",147,9,"G28","Y67","G28Y67",2,"B","G28Y67_exp2B","8_9_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",6,4
"2190","06_29_22","07_07_22",225,"N","225N",147,9,"G28","Y67","G28Y67",2,"B","G28Y67_exp2B","8_9_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",10,3
"2191","08_01_22","8_05_22",251,"L","251L",172,13,"W5","O26","W5O26",3,"B","W5O26_exp3B","08_25_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",2,1
"2192","08_01_22","8_05_22",251,"L","251L",172,13,"W5","O26","W5O26",3,"B","W5O26_exp3B","08_25_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",6,4
"2193","08_01_22","8_05_22",251,"L","251L",172,13,"W5","O26","W5O26",3,"B","W5O26_exp3B","08_25_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",10,3
"2194","06_29_22","06_30_22",184,"J","184J",126,8,"G25","Y46","G25Y46",2,"B","G25Y46_exp2B","8_9_22","N",1.5,20,"F","A","N_1.5_20_F_A","N_1.5",2,2
"2195","06_29_22","06_30_22",184,"J","184J",126,8,"G25","Y46","G25Y46",2,"B","G25Y46_exp2B","8_9_22","N",1.5,20,"F","A","N_1.5_20_F_A","N_1.5",6,4
"2196","06_29_22","06_30_22",184,"J","184J",126,8,"G25","Y46","G25Y46",2,"B","G25Y46_exp2B","8_9_22","N",1.5,20,"F","A","N_1.5_20_F_A","N_1.5",10,3
"2197","06_22_22","06_25_22",166,"K","166K",113,5,"R11","W50","R11W50",1,"B","R11W50_exp1B","7_17_22","N",18,20,"S","A","N_18_20_S_A","N_18",2,2
"2198","06_22_22","06_25_22",166,"K","166K",113,5,"R11","W50","R11W50",1,"B","R11W50_exp1B","7_17_22","N",18,20,"S","A","N_18_20_S_A","N_18",6,4
"2199","06_22_22","06_25_22",166,"K","166K",113,5,"R11","W50","R11W50",1,"B","R11W50_exp1B","7_17_22","N",18,20,"S","A","N_18_20_S_A","N_18",10,3
"2200","06_29_22","06_30_22",167,"C","167C",113,10,"R17","W80","R17W80",1,"B","R17W80_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,3
"2201","06_29_22","06_30_22",167,"C","167C",113,10,"R17","W80","R17W80",1,"B","R17W80_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,4
"2202","06_29_22","06_30_22",167,"C","167C",113,10,"R17","W80","R17W80",1,"B","R17W80_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,3
"2203","06_29_22","06_30_22",184,"L","184L",126,10,"R17","W83","R17W83",1,"B","R17W83_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,4
"2204","06_29_22","06_30_22",184,"L","184L",126,10,"R17","W83","R17W83",1,"B","R17W83_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,4
"2205","06_29_22","06_30_22",184,"L","184L",126,10,"R17","W83","R17W83",1,"B","R17W83_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,3
"2206","06_29_22","07_07_22",228,"J","228J",149,9,"R10","W47","R10W47",2,"A","R10W47_exp2A","8_4_22","N",18,20,"S","A","N_18_20_S_A","N_18",2,2
"2207","06_29_22","07_07_22",228,"J","228J",149,9,"R10","W47","R10W47",2,"A","R10W47_exp2A","8_4_22","N",18,20,"S","A","N_18_20_S_A","N_18",6,4
"2208","06_29_22","07_07_22",228,"J","228J",149,9,"R10","W47","R10W47",2,"A","R10W47_exp2A","8_4_22","N",18,20,"S","A","N_18_20_S_A","N_18",10,3
"2209","06_29_22","06_30_22",186,"F","186F",127,16,"R14","W70","R14W70",2,"A","R14W70_exp2A","8_4_22","N",18,30,"F","A","N_18_30_F_A","N_18",2,4
"2210","06_29_22","06_30_22",186,"F","186F",127,16,"R14","W70","R14W70",2,"A","R14W70_exp2A","8_4_22","N",18,30,"F","A","N_18_30_F_A","N_18",6,4
"2211","06_29_22","06_30_22",186,"F","186F",127,16,"R14","W70","R14W70",2,"A","R14W70_exp2A","8_4_22","N",18,30,"F","A","N_18_30_F_A","N_18",10,3
"2212","06_29_22","07_05_22",212,"D","212D",141,12,"R8","W41","R8W41",2,"B","R8W41_exp2B","8_9_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,2
"2213","06_29_22","07_05_22",212,"D","212D",141,12,"R8","W41","R8W41",2,"B","R8W41_exp2B","8_9_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,4
"2214","06_29_22","07_05_22",212,"D","212D",141,12,"R8","W41","R8W41",2,"B","R8W41_exp2B","8_9_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,3
"2215","06_22_22","06_24_22",155,"B","155B",106,5,"Y14","B78","Y14B78",1,"A","Y14B78_exp1A","7_15_22","N",5,30,"S","S","N_5_30_S_S","N_5",2,3
"2216","06_22_22","06_24_22",155,"B","155B",106,5,"Y14","B78","Y14B78",1,"A","Y14B78_exp1A","7_15_22","N",5,30,"S","S","N_5_30_S_S","N_5",6,4
"2217","06_22_22","06_24_22",155,"B","155B",106,5,"Y14","B78","Y14B78",1,"A","Y14B78_exp1A","7_15_22","N",5,30,"S","S","N_5_30_S_S","N_5",10,3
"2218","06_22_22","06_25_22",164,"C","164C",111,15,"Y13","B73","Y13B73",1,"B","Y13B73_exp1B","7_17_22","N",5,20,"S","S","N_5_20_S_S","N_5",2,1
"2219","06_22_22","06_25_22",164,"C","164C",111,15,"Y13","B73","Y13B73",1,"B","Y13B73_exp1B","7_17_22","N",5,20,"S","S","N_5_20_S_S","N_5",6,4
"2220","06_22_22","06_25_22",164,"C","164C",111,15,"Y13","B73","Y13B73",1,"B","Y13B73_exp1B","7_17_22","N",5,20,"S","S","N_5_20_S_S","N_5",10,3
"2221","06_29_22","06_30_22",174,"G","174G",121,7,"Y3","B25","Y3B25",2,"A","Y3B25_exp2A","8_4_22","N",5,20,"F","A","N_5_20_F_A","N_5",2,1
"2222","06_29_22","06_30_22",174,"G","174G",121,7,"Y3","B25","Y3B25",2,"A","Y3B25_exp2A","8_4_22","N",5,20,"F","A","N_5_20_F_A","N_5",6,4
"2223","06_29_22","06_30_22",174,"G","174G",121,7,"Y3","B25","Y3B25",2,"A","Y3B25_exp2A","8_4_22","N",5,20,"F","A","N_5_20_F_A","N_5",10,3
"2224","06_29_22","07_01_22",204,"B","204B",136,4,"Y4","B31","Y4B31",2,"A","Y4B31_exp2A","8_4_22","N",5,20,"S","A","N_5_20_S_A","N_5",2,1
"2225","06_29_22","07_01_22",204,"B","204B",136,4,"Y4","B31","Y4B31",2,"A","Y4B31_exp2A","8_4_22","N",5,20,"S","A","N_5_20_S_A","N_5",6,4
"2226","06_29_22","07_01_22",204,"B","204B",136,4,"Y4","B31","Y4B31",2,"A","Y4B31_exp2A","8_4_22","N",5,20,"S","A","N_5_20_S_A","N_5",10,3
"2227","06_29_22","07_05_22",209,"E","209E",139,16,"Y5","B36","Y5B36",2,"B","Y5B36_exp2B","8_9_22","N",5,20,"S","A","N_5_20_S_A","N_5",2,2
"2228","06_29_22","07_05_22",209,"E","209E",139,16,"Y5","B36","Y5B36",2,"B","Y5B36_exp2B","8_9_22","N",5,20,"S","A","N_5_20_S_A","N_5",6,4
"2229","06_29_22","07_05_22",209,"E","209E",139,16,"Y5","B36","Y5B36",2,"B","Y5B36_exp2B","8_9_22","N",5,20,"S","A","N_5_20_S_A","N_5",10,3
"2230","06_29_22","07_07_22",225,"F","225F",147,1,"Y5","B39","Y5B39",2,"B","Y5B39_exp2B","8_9_22","N",5,20,"S","S","N_5_20_S_S","N_5",2,2
"2231","06_29_22","07_07_22",225,"F","225F",147,1,"Y5","B39","Y5B39",2,"B","Y5B39_exp2B","8_9_22","N",5,20,"S","S","N_5_20_S_S","N_5",6,4
"2232","06_29_22","07_07_22",225,"F","225F",147,1,"Y5","B39","Y5B39",2,"B","Y5B39_exp2B","8_9_22","N",5,20,"S","S","N_5_20_S_S","N_5",10,3
"2233","06_22_22","06_23_22",144,"G","144G",98,15,"B34","G3106","B34G3106",1,"A","B34G3106_exp1A","7_15_22","A",0,20,"S","S","A_0_20_S_S","A_0",2,2
"2234","06_22_22","06_23_22",144,"G","144G",98,15,"B34","G3106","B34G3106",1,"A","B34G3106_exp1A","7_15_22","A",0,20,"S","S","A_0_20_S_S","A_0",6,4
"2235","06_22_22","06_23_22",144,"G","144G",98,15,"B34","G3106","B34G3106",1,"A","B34G3106_exp1A","7_15_22","A",0,20,"S","S","A_0_20_S_S","A_0",10,4
"2236","06_29_22","06_30_22",167,"E","167E",113,12,"B26","G48","B26G48",1,"B","B26G48_exp1B","7_17_22","A",0,20,"F","A","A_0_20_F_A","A_0",2,2
"2237","06_29_22","06_30_22",167,"E","167E",113,12,"B26","G48","B26G48",1,"B","B26G48_exp1B","7_17_22","A",0,20,"F","A","A_0_20_F_A","A_0",6,4
"2238","06_29_22","06_30_22",167,"E","167E",113,12,"B26","G48","B26G48",1,"B","B26G48_exp1B","7_17_22","A",0,20,"F","A","A_0_20_F_A","A_0",10,4
"2239","06_29_22","06_30_22",184,"Q","184Q",126,15,"B13","G8","B13G8",1,"B","B13G8_exp1B","7_17_22","A",0,30,"F","A","A_0_30_F_A","A_0",2,2
"2240","06_29_22","06_30_22",184,"Q","184Q",126,15,"B13","G8","B13G8",1,"B","B13G8_exp1B","7_17_22","A",0,30,"F","A","A_0_30_F_A","A_0",6,4
"2241","06_29_22","06_30_22",184,"Q","184Q",126,15,"B13","G8","B13G8",1,"B","B13G8_exp1B","7_17_22","A",0,30,"F","A","A_0_30_F_A","A_0",10,4
"2242","06_29_22","06_30_22",196,"E","196E",131,14,"B28","G58","B28G58",2,"A","B28G58_exp2A","8_4_22","A",0,30,"F","A","A_0_30_F_A","A_0",2,3
"2243","06_29_22","06_30_22",196,"E","196E",131,14,"B28","G58","B28G58",2,"A","B28G58_exp2A","8_4_22","A",0,30,"F","A","A_0_30_F_A","A_0",6,4
"2244","06_29_22","06_30_22",196,"E","196E",131,14,"B28","G58","B28G58",2,"A","B28G58_exp2A","8_4_22","A",0,30,"F","A","A_0_30_F_A","A_0",10,4
"2245","06_29_22","06_30_22",196,"D","196D",131,13,"B33","G93","B33G93",2,"B","B33G93_exp2B","8_9_22","A",0,30,"F","S","A_0_30_F_S","A_0",2,1
"2246","06_29_22","06_30_22",196,"D","196D",131,13,"B33","G93","B33G93",2,"B","B33G93_exp2B","8_9_22","A",0,30,"F","S","A_0_30_F_S","A_0",6,4
"2247","06_29_22","06_30_22",196,"D","196D",131,13,"B33","G93","B33G93",2,"B","B33G93_exp2B","8_9_22","A",0,30,"F","S","A_0_30_F_S","A_0",10,4
"2248","06_29_22","07_05_22",213,"C","213C",142,2,"B33","G92","B33G92",2,"B","B33G92_exp2B","8_9_22","A",0,30,"F","A","A_0_30_F_A","A_0",2,2
"2249","06_29_22","07_05_22",213,"C","213C",142,2,"B33","G92","B33G92",2,"B","B33G92_exp2B","8_9_22","A",0,30,"F","A","A_0_30_F_A","A_0",6,4
"2250","06_29_22","07_05_22",213,"C","213C",142,2,"B33","G92","B33G92",2,"B","B33G92_exp2B","8_9_22","A",0,30,"F","A","A_0_30_F_A","A_0",10,4
"2251","06_22_22","06_24_22",154,"G","154G",106,2,"R8","W40","R8W40",1,"A","R8W40_exp1A","7_15_22","A",10,20,"S","A","A_10_20_S_A","A_10",2,3
"2252","06_22_22","06_24_22",154,"G","154G",106,2,"R8","W40","R8W40",1,"A","R8W40_exp1A","7_15_22","A",10,20,"S","A","A_10_20_S_A","A_10",6,4
"2253","06_22_22","06_24_22",154,"G","154G",106,2,"R8","W40","R8W40",1,"A","R8W40_exp1A","7_15_22","A",10,20,"S","A","A_10_20_S_A","A_10",10,4
"2254","06_22_22","06_24_22",154,"C","154C",105,14,"R8","W41","R8W41",1,"A","R8W41_exp1A","7_15_22","A",10,20,"S","A","A_10_20_S_A","A_10",2,3
"2255","06_22_22","06_24_22",154,"C","154C",105,14,"R8","W41","R8W41",1,"A","R8W41_exp1A","7_15_22","A",10,20,"S","A","A_10_20_S_A","A_10",6,4
"2256","06_22_22","06_24_22",154,"C","154C",105,14,"R8","W41","R8W41",1,"A","R8W41_exp1A","7_15_22","A",10,20,"S","A","A_10_20_S_A","A_10",10,4
"2257","06_22_22","06_23_22",144,"K","144K",99,3,"R8","W42","R8W42",1,"A","R8W42_exp1A","7_15_22","A",10,20,"S","S","A_10_20_S_S","A_10",2,3
"2258","06_22_22","06_23_22",144,"K","144K",99,3,"R8","W42","R8W42",1,"A","R8W42_exp1A","7_15_22","A",10,20,"S","S","A_10_20_S_S","A_10",6,4
"2259","06_22_22","06_23_22",144,"K","144K",99,3,"R8","W42","R8W42",1,"A","R8W42_exp1A","7_15_22","A",10,20,"S","S","A_10_20_S_S","A_10",10,4
"2260","06_29_22","06_30_22",178,"E","178E",123,2,"R13","W63","R13W63",1,"B","R13W63_exp1B","7_17_22","A",10,20,"F","A","A_10_20_F_A","A_10",2,2
"2261","06_29_22","06_30_22",178,"E","178E",123,2,"R13","W63","R13W63",1,"B","R13W63_exp1B","7_17_22","A",10,20,"F","A","A_10_20_F_A","A_10",6,4
"2262","06_29_22","06_30_22",178,"E","178E",123,2,"R13","W63","R13W63",1,"B","R13W63_exp1B","7_17_22","A",10,20,"F","A","A_10_20_F_A","A_10",10,4
